"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1960","1960","USD","US Dollar","0","Units","2015","2015",16393.549392,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1961","1961","USD","US Dollar","0","Units","2015","2015",16214.537819,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1962","1962","USD","US Dollar","0","Units","2015","2015",16899.279909,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1963","1963","USD","US Dollar","0","Units","2015","2015",17736.141632,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1964","1964","USD","US Dollar","0","Units","2015","2015",18422.085186,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1965","1965","USD","US Dollar","0","Units","2015","2015",18492.08342,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1966","1966","USD","US Dollar","0","Units","2015","2015",19322.817512,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1967","1967","USD","US Dollar","0","Units","2015","2015",19953.754171,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1968","1968","USD","US Dollar","0","Units","2015","2015",20948.870059,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1969","1969","USD","US Dollar","0","Units","2015","2015",21978.6602,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1970","1970","USD","US Dollar","0","Units","2015","2015",22395.18391,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1971","1971","USD","US Dollar","0","Units","2015","2015",22327.499787,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1972","1972","USD","US Dollar","0","Units","2015","2015",22551.923976,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1973","1973","USD","US Dollar","0","Units","2015","2015",23124.167282,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1974","1974","USD","US Dollar","0","Units","2015","2015",23064.326355,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1975","1975","USD","US Dollar","0","Units","2015","2015",23430.097316,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1976","1976","USD","US Dollar","0","Units","2015","2015",24028.974481,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1977","1977","USD","US Dollar","0","Units","2015","2015",23952.811893,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",24665.241022,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",25115.190854,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",25594.61782,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",26239.657378,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",25215.779587,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",26016.070511,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",27055.725351,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",27773.919939,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",28072.450307,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",29236.755251,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",29873.774793,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",30422.020865,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",29856.669225,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",29600.514128,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",30451.616964,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",31383.274453,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",32274.052107,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",33146.82538,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",34026.719775,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",35213.756719,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",36585.555098,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",37603.269397,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",37933.185775,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",38952.657236,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",39709.935147,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",40906.749065,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",41750.715304,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",42370.336844,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",43377.562455,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",44116.784866,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",44048.720623,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",44087.515088,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",44478.987355,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",45583.725668,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",45959.462481,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",46333.137918,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",46638.640712,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",47232.62912,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",47568.259157,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",48116.439229,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",48384.296161,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",47651.907123,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",47730.875541,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1970","1970","USD","US Dollar","0","Units","2015","2015",20426.533733,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1971","1971","USD","US Dollar","0","Units","2015","2015",21373.646732,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1972","1972","USD","US Dollar","0","Units","2015","2015",22571.1026,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1973","1973","USD","US Dollar","0","Units","2015","2015",23543.147554,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1974","1974","USD","US Dollar","0","Units","2015","2015",24429.765647,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1975","1975","USD","US Dollar","0","Units","2015","2015",24405.489244,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1976","1976","USD","US Dollar","0","Units","2015","2015",25566.382225,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1977","1977","USD","US Dollar","0","Units","2015","2015",26854.83785,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",26819.972141,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",28304.845917,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",28794.909684,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",28680.127319,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",29235.982938,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",30153.884062,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",30171.244729,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",30910.614983,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",31601.896391,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",32010.523204,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",33018.773645,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",34148.053781,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",35361.516548,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",36215.138641,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",36568.63184,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",36459.386162,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",37191.76362,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",38125.616384,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",38968.744479,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",39739.531863,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",41117.631248,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",42497.151457,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",43826.217463,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",44212.00173,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",44720.715531,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",44940.879464,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",45880.729402,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",46591.873923,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",47952.415596,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",49576.458167,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",50141.196891,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",48138.232375,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",48907.740264,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",50172.404689,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",50287.336153,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",49998.030798,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",49935.741207,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",49942.056293,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",50292.869072,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",51105.598801,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",52131.347947,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",52670.76237,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",48907.642324,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1970","1970","USD","US Dollar","0","Units","2015","2015",20207.754236,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1971","1971","USD","US Dollar","0","Units","2015","2015",20890.293331,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1972","1972","USD","US Dollar","0","Units","2015","2015",21906.683241,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1973","1973","USD","US Dollar","0","Units","2015","2015",23178.649392,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1974","1974","USD","US Dollar","0","Units","2015","2015",24077.890778,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1975","1975","USD","US Dollar","0","Units","2015","2015",23692.886937,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1976","1976","USD","US Dollar","0","Units","2015","2015",24991.363778,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1977","1977","USD","US Dollar","0","Units","2015","2015",25119.679626,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",25812.534723,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",26398.022948,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",27552.513647,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",27456.046134,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",27597.001314,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",27669.032452,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",28348.57981,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",28810.992643,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",29330.197364,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",29973.30296,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",31281.247589,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",32249.223707,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",33167.581836,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",33647.298056,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",34022.91175,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",33565.361981,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",34545.753057,"E","Estimated value"
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",35296.313099,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",35692.316676,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",36959.030388,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",37602.84018,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",38847.440928,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",40193.013938,,
