Time,Time Code,Country Name,Country Code,Net lending (+) / net borrowing (-) (% of GDP) [GC.NLD.TOTL.GD.ZS],Depth of credit information index (0=low to 8=high) [IC.CRD.INFO.XQ],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],Domestic credit to private sector by banks (% of GDP) [FD.AST.PRVT.GD.ZS],Monetary Sector credit to private sector (% GDP) [FM.AST.PRVT.GD.ZS],Gini index (World Bank estimate) [SI.POV.GINI],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Income share held by fourth 20% [SI.DST.04TH.20],Income share held by highest 10% [SI.DST.10TH.10],Income share held by highest 20% [SI.DST.05TH.20],Income share held by lowest 10% [SI.DST.FRST.10],Income share held by lowest 20% [SI.DST.FRST.20],Income share held by second 20% [SI.DST.02ND.20],Income share held by third 20% [SI.DST.03RD.20],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]"
1960,YR1960,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.02912043680655,..,..,..
1960,YR1960,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.62654246726017,..,..,..
1960,YR1960,Australia,AUS,..,..,..,19.1451651796479,18.7267904509284,19.1451651796479,..,..,31.1851941162286,..,..,..,..,..,..,..,14.0677732210118,3.72881355932205,..,..
1960,YR1960,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5196085788113,1.94574935198639,..,..
1960,YR1960,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.04313752099201,..,..,..
1960,YR1960,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.36917942937966,..,..,..
1960,YR1960,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3949794478021,..,..,..
1960,YR1960,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.376221914997,0.299467254769634,..,..
1960,YR1960,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.37199618489311,..,..,..
1960,YR1960,Canada,CAN,..,..,..,18.5452821850871,18.3184675479464,18.5452821850871,..,..,..,..,..,..,..,..,..,..,13.143637584883,1.35869565217391,..,..
1960,YR1960,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.1592365600425,..,..,..
1960,YR1960,Chile,CHL,..,..,..,..,22.11900022119,22.11900022119,..,..,11.0433763188746,..,..,..,..,..,..,..,6.60586604090946,..,..,..
1960,YR1960,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5716957302795,..,..,..
1960,YR1960,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.03551790756427,..,..,..
1960,YR1960,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2867692008236,0.827300930713943,..,..
1960,YR1960,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.4137807100865,..,..,..
1960,YR1960,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5176682219655,1.25523012552926,..,..
1960,YR1960,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8938527332934,..,..,..
1960,YR1960,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.7690865240287,3.41812725350791,..,..
1960,YR1960,France,FRA,..,..,..,..,..,..,..,..,28.0117009010548,..,..,..,..,..,..,..,18.7957939616582,4.1399357551843,..,..
1960,YR1960,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.21164146561122,..,..,..
1960,YR1960,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1059487001181,1.53661155971013,..,..
1960,YR1960,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Greece,GRC,..,..,..,..,..,..,..,..,12.6195226560852,..,..,..,..,..,..,..,10.7418417387702,1.4778337895029,..,..
1960,YR1960,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.79968150412247,..,..,..
1960,YR1960,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,21.5032733395106,..,..,..,..,..,..,..,4.81726373220113,..,..,..
1960,YR1960,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6857416992896,..,..,..
1960,YR1960,Iceland,ISL,..,..,..,46.858206732758,46.6802500966972,46.858206732758,..,..,..,..,..,..,..,..,..,..,14.1027688499391,1.98840080872216,..,..
1960,YR1960,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.4540657701256,0.450837269431766,..,..
1960,YR1960,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Israel,ISR,..,..,..,13.4693092168559,13.4693092168559,13.4693092168559,..,..,..,..,..,..,..,..,..,..,7.90565667799138,2.22811242067083,..,..
1960,YR1960,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5576037809543,2.35016141377048,..,..
1960,YR1960,Japan,JPN,..,..,..,..,56.3112078915009,56.3112078915009,..,..,..,..,..,..,..,..,..,..,8.76670089866397,3.57451152535917,..,..
1960,YR1960,"Korea, Rep.",KOR,..,..,..,5.7432162010726,4.86272312494997,5.7432162010726,..,..,0.628351877051149,..,..,..,..,..,..,..,6.30486968449931,7.9655780388723,..,..
1960,YR1960,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14268344011598,..,..,..
1960,YR1960,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6926073741541,..,..,..
1960,YR1960,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2057146150887,..,..,..
1960,YR1960,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9195240771969,0.449620296389849,..,..
1960,YR1960,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.33013818279546,..,..,..
1960,YR1960,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8260246358024,3.3846153846155,..,..
1960,YR1960,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5981044223726,2.32394366197221,..,..
1960,YR1960,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.18603154168008,..,..,..
1960,YR1960,New Zealand,NZL,..,..,..,..,13.3704764981202,15.4711458417739,..,..,..,..,..,..,..,..,..,..,14.7674533461094,0.697929233796472,..,..
1960,YR1960,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Norway,NOR,..,..,..,..,31.7007253236495,32.7370440894687,..,..,..,..,..,..,..,..,..,..,17.5094421867068,0.360492346844601,..,..
1960,YR1960,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.59721514688402,..,..,..
1960,YR1960,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.37374720726847,..,..,..
1960,YR1960,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.8067609676857,3.04659277832702,..,..
1960,YR1960,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3778177188647,..,..,..
1960,YR1960,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.27771463211336,..,..,..
1960,YR1960,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.80364327059568,..,..,..
1960,YR1960,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2478796050629,..,..,..
1960,YR1960,Singapore,SGP,..,..,..,..,..,..,..,..,3.04533234448875,..,..,..,..,..,..,..,3.73597980959399,..,..,..
1960,YR1960,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9715456554696,..,..,..
1960,YR1960,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0484530258217,..,..,..
1960,YR1960,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7484381557378,1.17775803502553,..,..
1960,YR1960,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,Sweden,SWE,..,..,..,35.8298416483973,35.7516532323615,35.8298416483973,..,..,29.2337936921481,..,..,..,..,..,..,..,17.8689284100244,4.14177915090216,..,..
1960,YR1960,Switzerland,CHE,..,..,..,95.9884825344643,95.9884825344643,95.9884825344643,..,..,..,..,..,..,..,..,..,..,15.5468887988298,1.43879470321088,..,..
1960,YR1960,Trinidad and Tobago,TTO,..,..,..,8.47218330668443,8.47218330668443,8.47218330668443,..,..,..,..,..,..,..,..,..,..,6.45526141250159,2.08000000007819,..,..
1960,YR1960,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1960,YR1960,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.60438211365197,..,..,..
1960,YR1960,United Kingdom,GBR,..,..,..,17.3389409290767,17.3389409290767,17.3389409290767,..,..,..,..,..,..,..,..,..,..,18.0822374719222,1.00357570390171,..,..
1960,YR1960,United States,USA,..,..,101.084107764539,70.8748311218007,38.9272961531382,38.9272961531382,..,..,..,..,..,..,..,..,..,..,15.1441107356828,1.45797598627786,..,..
1960,YR1960,Uruguay,URY,..,..,..,30.951724137931,20.1310344827586,30.951724137931,..,..,17.2413793103448,..,..,..,..,..,..,..,12.754552954649,38.5040374002647,..,..
1960,YR1960,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5288715417288,..,..,..
1961,YR1961,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.98301925864568,..,..,..
1961,YR1961,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.78208636454649,..,..,..
1961,YR1961,Australia,AUS,..,..,..,17.6555732847048,17.2760428538865,17.6555732847048,..,..,30.635969911101,..,..,..,..,..,..,..,14.121172768593,2.2875816993464,3.22146836251822,..
1961,YR1961,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.9231352937523,3.54223986727562,5.08715371682004,..
1961,YR1961,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.86908428334166,..,1.16060125853875,..
1961,YR1961,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.18472490215957,..,..,..
1961,YR1961,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6478997835806,..,..,..
1961,YR1961,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.7256353734902,0.992676260767344,1.31546869427727,..
1961,YR1961,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.939036516447359,..
1961,YR1961,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.40482874789444,..,..,..
1961,YR1961,Canada,CAN,..,..,..,18.2928081839179,18.0154982786779,18.2928081839179,..,..,20.127513119442,..,..,..,..,..,..,..,13.1806374160247,1.01876675603215,2.44442707980434,..
1961,YR1961,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.27936066713,..,..,..
1961,YR1961,Chile,CHL,..,..,..,..,11.556589819946,13.0948389768671,..,..,11.0206637445209,..,..,..,..,..,..,..,6.73265239283093,..,6.56898159122454,..
1961,YR1961,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8236378356458,..,..,..
1961,YR1961,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.93435861174945,..,..,..
1961,YR1961,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6544523222795,-0.615384615384914,..,..
1961,YR1961,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7335181219464,..,..,..
1961,YR1961,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7463961476136,3.45162858557826,..,..
1961,YR1961,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.084505096894,..,..,..
1961,YR1961,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9286804520516,1.69100191533953,5.34177802217006,..
1961,YR1961,France,FRA,..,..,..,..,..,..,..,..,27.4130969965534,..,..,..,..,..,..,..,18.9649919204747,2.4004610454632,3.2717768399815,..
1961,YR1961,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.21777123671986,..,..,..
1961,YR1961,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5321925359316,2.29367579618988,..,..
1961,YR1961,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Greece,GRC,..,..,..,..,..,..,..,..,17.3227953483357,..,..,..,..,..,..,..,10.9571428363327,2.10356166203512,1.09632768020805,..
1961,YR1961,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.81147747294236,..,..,..
1961,YR1961,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,16.391683433937,..,..,..,..,..,..,..,4.96834562716488,..,..,..
1961,YR1961,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0373101226957,..,..,..
1961,YR1961,Iceland,ISL,..,..,..,44.8873998395845,44.6908700679576,44.8873998395845,..,..,..,..,..,..,..,..,..,..,14.2956846554605,4.71160874619984,13.2827254358987,..
1961,YR1961,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.4901643590194,2.7569993586355,..,..
1961,YR1961,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Israel,ISR,..,..,..,13.700812490043,13.700812490043,13.700812490043,..,..,..,..,..,..,..,..,..,..,8.15780586908854,6.78982340440242,8.61240977680792,..
1961,YR1961,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7759169309039,2.05069731278691,2.78215888207643,..
1961,YR1961,Japan,JPN,..,..,..,..,56.8911475436305,56.8911475436305,..,..,..,..,..,..,..,..,..,..,8.83280861550798,5.36846178480054,7.78571761614133,..
1961,YR1961,"Korea, Rep.",KOR,..,..,..,12.0355331631807,11.1405747621731,12.0355331631807,..,..,2.86718154396897,..,..,..,..,..,..,..,6.41005356448171,8.19564895830665,12.9120452623061,..
1961,YR1961,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.99710197140117,..,..,..
1961,YR1961,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.7945921155509,..,..,..
1961,YR1961,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5589263907066,..,..,..
1961,YR1961,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2402867142343,0.482433590630893,-3.65861057046024,..
1961,YR1961,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.36876038773439,..,..,..
1961,YR1961,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7988920797295,2.51132153100695,..,..
1961,YR1961,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7713240821291,1.30763936682734,5.26405818110025,..
1961,YR1961,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.18233499143084,..,..,..
1961,YR1961,New Zealand,NZL,..,..,..,..,14.1477649602196,16.7250709801045,..,..,..,..,..,..,..,..,..,..,14.5592974751775,1.79770429009207,..,..
1961,YR1961,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Norway,NOR,..,..,..,..,32.2510250486521,33.3715289400705,..,..,..,..,..,..,..,..,..,..,17.8143414035003,2.15517277670922,2.64762523922117,..
1961,YR1961,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6995286330358,..,..,..
1961,YR1961,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.69295845264035,..,..,..
1961,YR1961,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0211339789547,1.54899696989872,1.41176582428876,..
1961,YR1961,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3355519211578,..,2.98507219661961,..
1961,YR1961,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.96539792387543,..,..,..
1961,YR1961,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.82478476111846,..,..,..
1961,YR1961,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.3925678282114,..,1.45690289023497,..
1961,YR1961,Singapore,SGP,..,..,..,..,..,..,..,..,0.657922843593797,..,..,..,..,..,..,..,3.9690503193783,0.400000000000126,0.332403196137989,..
1961,YR1961,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.292642788071,..,..,..
1961,YR1961,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3736388327499,..,..,..
1961,YR1961,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.9496852834031,0.809255325032755,2.46638975371481,..
1961,YR1961,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,Sweden,SWE,..,..,..,34.9857422964799,34.9138683996811,34.9857422964799,..,..,29.8172775751364,..,..,..,..,..,..,..,18.1196555664862,2.15797310981959,2.93737900542466,..
1961,YR1961,Switzerland,CHE,..,..,..,96.9471203233261,96.9471203233261,96.9471203233261,..,..,..,..,..,..,..,..,..,..,15.680543999937,1.84539787448659,..,..
1961,YR1961,Trinidad and Tobago,TTO,..,..,..,7.92781005964306,7.92781005964306,7.92781005964306,..,..,..,..,..,..,..,..,..,..,6.42777305466488,1.5227576978899,-4.24012171942007,..
1961,YR1961,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.95182826050623,..,..,..
1961,YR1961,United Kingdom,GBR,..,..,..,17.493246893571,17.493246893571,17.493246893571,..,..,..,..,..,..,..,..,..,..,18.2927685547542,3.4474962304662,3.38779649664617,..
1961,YR1961,United States,USA,..,..,106.460376147511,75.0801169605771,40.722883010829,40.722883010829,..,..,..,..,..,..,..,..,..,..,15.3161254867277,1.07072414764723,1.35015389642166,..
1961,YR1961,Uruguay,URY,..,..,..,29.3238636363636,19.9375,29.3238636363636,..,..,23.2954545454545,..,..,..,..,..,..,..,12.8664377030772,22.7472639867959,18.4268832400784,..
1961,YR1961,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3748519754548,..,..,..
1962,YR1962,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.93526405451448,..,..,..
1962,YR1962,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94735465306389,..,..,..
1962,YR1962,Australia,AUS,..,..,..,18.6746987951807,18.5553428667943,18.6746987951807,..,..,28.9269226438464,..,..,..,..,..,..,..,14.119627938591,-0.319488817891384,-0.0755953749231821,..
1962,YR1962,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3325896262601,4.38179863851184,3.34020321438653,..
1962,YR1962,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.71136820462461,..,1.08963254400911,..
1962,YR1962,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.89966483327604,..,..,..
1962,YR1962,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.827208558858,..,..,..
1962,YR1962,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0327705707291,1.40460703543509,1.66769194647134,..
1962,YR1962,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.976544537597462,..
1962,YR1962,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.42645456526476,..,..,..
1962,YR1962,Canada,CAN,..,..,..,18.807346364575,18.4572567409177,18.807346364575,..,..,21.4757837165206,..,..,..,..,..,..,..,13.1894716576667,1.06157112526541,1.30677080680341,..
1962,YR1962,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3851974136745,..,..,..
1962,YR1962,Chile,CHL,..,..,..,..,12.8568791016969,14.3506940364894,..,..,10.9892054503627,..,..,..,..,..,..,..,6.84539124767416,..,12.9485164285106,..
1962,YR1962,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.0966997865035,..,..,..
1962,YR1962,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.7891301836664,..,..,..
1962,YR1962,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9745340474277,0.103199174406311,..,..
1962,YR1962,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.042293564628,..,..,..
1962,YR1962,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9607500319783,7.37781954818462,..,..
1962,YR1962,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2412080134679,..,..,..
1962,YR1962,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0595229045084,4.38398278172672,3.9739449888867,..
1962,YR1962,France,FRA,..,..,..,..,..,..,..,..,27.1904544336274,..,..,..,..,..,..,..,19.0901346304065,5.33128007065638,4.89629361138523,..
1962,YR1962,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.26410308213797,..,..,..
1962,YR1962,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9622467037753,2.84328008602129,..,..
1962,YR1962,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Greece,GRC,..,..,..,..,..,..,..,..,16.2454702171681,..,..,..,..,..,..,..,11.1564144499443,-0.475436212725159,4.69018080898951,..
1962,YR1962,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.81624549621314,..,..,..
1962,YR1962,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,20.1335328652009,..,..,..,..,..,..,..,5.10240896159738,..,1.95499439181559,..
1962,YR1962,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.422696057773,..,..,..
